datetime,EventName, EventType
2025-09-30 15:30:53.518,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.529,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.540,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.551,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.562,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.573,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.583,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.594,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.607,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.618,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.632,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.643,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.655,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.668,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.678,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.689,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.700,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.712,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.723,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.734,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.746,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.758,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.769,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.779,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.790,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.804,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.817,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.827,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.838,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.850,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.861,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.871,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.882,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.893,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.904,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.916,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.927,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.938,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.949,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.960,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.971,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.982,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:53.992,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.003,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.016,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.026,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.037,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.049,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.059,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.070,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.081,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.092,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.102,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.115,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.126,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.137,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.148,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.159,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.170,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.180,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.191,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.202,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.214,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.292,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.303,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.319,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.329,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.340,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.352,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.363,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.373,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.384,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.395,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.407,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.418,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.429,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.439,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.451,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.462,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.472,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.483,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.494,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.506,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.517,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.532,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.542,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.554,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.566,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.576,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.587,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.598,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.610,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.621,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.632,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.642,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.654,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.665,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.676,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.686,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.697,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.709,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.720,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.731,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.743,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.755,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.766,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.777,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.787,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.798,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.810,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.821,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.836,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.847,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.858,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.869,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.880,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.891,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.901,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.914,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.924,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.935,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.947,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.958,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.968,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.979,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:54.990,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.001,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.013,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.024,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.034,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.046,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.061,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.076,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.087,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.097,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.110,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.120,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.131,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.142,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.153,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.165,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.176,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.186,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.197,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.209,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.220,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.297,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.309,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.320,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.331,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.341,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.430,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.441,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.452,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.463,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.477,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.488,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.499,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.511,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.522,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.532,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.543,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.555,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.566,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.577,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.587,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.598,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.610,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.621,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.632,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.642,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.653,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.664,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.675,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.686,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.698,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.714,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.729,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.743,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.755,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.766,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.777,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.788,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.798,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.811,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.821,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.832,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.843,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.854,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.869,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.879,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.890,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.901,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.914,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.926,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.937,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.947,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.958,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.969,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.980,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:55.990,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.001,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.013,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.024,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.035,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.046,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.057,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.067,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.078,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.089,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.100,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.112,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.123,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.134,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.145,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.156,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.167,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.177,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.188,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.199,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.211,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.222,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.232,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.243,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.254,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.265,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.276,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.287,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.297,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.375,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.389,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.404,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.417,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.428,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.438,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.449,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.461,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.476,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.486,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.497,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.509,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.520,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.531,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.541,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.553,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.564,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.575,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.586,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.597,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.609,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.620,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.631,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.641,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.653,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.664,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.674,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.685,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.696,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.708,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.719,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.730,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.741,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.753,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.763,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.774,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.785,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.796,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.809,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.820,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.831,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.841,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.853,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.864,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.874,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.886,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.896,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.913,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.928,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.942,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.954,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.964,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.975,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.986,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:56.997,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:57.009,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:57.020,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:57.031,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:57.041,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:57.052,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:57.063,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:57.074,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:57.084,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:57.095,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:57.107,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:57.118,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:57.129,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:57.140,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:57.151,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:57.161,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:57.172,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:57.183,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:57.194,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:57.204,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:57.217,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:57.232,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:57.243,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:57.254,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:57.265,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:57.276,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:57.287,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:57.298,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:57.310,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:57.321,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:57.398,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:57.410,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:57.424,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
2025-09-30 15:30:57.436,"DI_Clamps"".DI.ClampRear.AtTower                  """,O
